MAST_ISSR_NUM	DFLT_DATETIME	COHORT_REENTRY_DATETIME
31952	2010-08-17 00:00:00	2010-08-23 00:00:00
31957	2021-01-25 00:00:00	2022-09-07 00:00:00
31959	2002-02-06 00:00:00	2002-06-05 00:00:00
31962	1932-05-25 00:00:00	2999-12-24 00:00:00
31974	2002-11-08 00:00:00	2005-10-01 00:00:00
31984	1990-12-26 00:00:00	1991-07-03 00:00:00
31986	1931-12-28 00:00:00	2999-12-26 00:00:00
31995	1935-07-15 00:00:00	3000-01-13 00:00:00
32002	1946-05-05 00:00:00	2999-12-15 00:00:00
32009	2020-08-26 00:00:00	2020-11-05 00:00:00
32016	1934-04-04 00:00:00	3000-01-02 00:00:00
32022	2009-04-02 00:00:00	2010-03-24 00:00:00
32045	1919-04-30 00:00:00	1922-06-30 00:00:00
32054	1999-02-26 00:00:00	2000-10-24 00:00:00
32077	2002-01-20 00:00:00	2004-04-09 00:00:00
32086	1933-06-12 00:00:00	1936-01-10 00:00:00
32090	2005-10-18 00:00:00	2006-06-11 00:00:00
32104	2004-01-21 00:00:00	2004-01-27 00:00:00
32106	2001-03-02 00:00:00	2003-09-02 00:00:00
32113	2009-10-20 00:00:00	2009-10-26 00:00:00
32113	2013-07-20 00:00:00	2013-12-16 00:00:00
32117	2016-06-09 00:00:00	2016-06-16 00:00:00
32117	2018-02-04 00:00:00	2018-09-08 00:00:00
32119	1920-07-06 00:00:00	3000-01-05 00:00:00
32121	2020-08-02 00:00:00	2020-10-24 00:00:00
32127	1999-04-25 00:00:00	2000-04-24 00:00:00
32130	2012-05-20 00:00:00	2012-05-29 00:00:00
32146	2003-12-12 00:00:00	2007-11-24 00:00:00
32147	1932-09-12 00:00:00	3000-01-02 00:00:00
32149	2009-03-26 00:00:00	2009-04-01 00:00:00
32180	1919-09-27 00:00:00	1923-08-28 00:00:00
32180	1927-12-29 00:00:00	2999-12-27 00:00:00
32186	1932-09-24 00:00:00	2999-12-23 00:00:00
32189	1997-11-18 00:00:00	1999-01-01 00:00:00
32195	1992-05-03 00:00:00	1993-09-25 00:00:00
32195	1994-02-27 00:00:00	1995-01-21 00:00:00
32199	2017-04-22 00:00:00	2017-04-28 00:00:00
32199	2019-05-22 00:00:00	2019-10-14 00:00:00
32199	2020-04-22 00:00:00	2021-01-23 00:00:00
32214	2002-09-19 00:00:00	2003-11-09 00:00:00
32216	1990-09-28 00:00:00	1993-02-08 00:00:00
32231	2020-04-13 00:00:00	2020-05-15 00:00:00
32231	2020-10-20 00:00:00	2021-07-06 00:00:00
32249	1925-06-28 00:00:00	2999-12-28 00:00:00
32257	1933-06-19 00:00:00	2999-12-18 00:00:00
32264	1933-04-16 00:00:00	3000-01-14 00:00:00
32273	2007-12-28 00:00:00	2010-07-13 00:00:00
32274	1919-12-21 00:00:00	1926-01-03 00:00:00
32280	1922-09-03 00:00:00	1923-09-03 00:00:00
32281	1935-03-06 00:00:00	1940-03-15 00:00:00
32286	1916-01-12 00:00:00	3000-01-10 00:00:00
32291	1925-11-01 00:00:00	2999-12-30 00:00:00
32298	1989-10-31 00:00:00	1992-02-14 00:00:00
32306	1931-10-16 00:00:00	1951-06-22 00:00:00
32307	2015-01-28 00:00:00	2015-02-03 00:00:00
32314	1925-09-15 00:00:00	3000-01-13 00:00:00
32351	1987-04-08 00:00:00	1988-03-24 00:00:00
32374	1936-04-19 00:00:00	2999-12-18 00:00:00
32380	1998-10-14 00:00:00	1999-10-13 00:00:00
32390	1925-03-12 00:00:00	3000-01-10 00:00:00
32392	2001-12-31 00:00:00	2010-06-08 00:00:00
32392	2012-12-09 00:00:00	2013-12-08 00:00:00
32415	1996-11-18 00:00:00	1998-05-18 00:00:00
32425	2020-11-18 00:00:00	2020-11-24 00:00:00
32451	2017-12-01 00:00:00	2018-01-13 00:00:00
32458	1918-01-14 00:00:00	1924-05-13 00:00:00
32470	1947-06-04 00:00:00	3000-01-02 00:00:00
32491	2002-10-21 00:00:00	2005-10-19 00:00:00
32497	1933-03-14 00:00:00	2999-12-17 00:00:00
32500	1999-11-02 00:00:00	1999-11-08 00:00:00
32500	2001-04-06 00:00:00	2001-04-23 00:00:00
32500	2002-11-03 00:00:00	2003-10-15 00:00:00
32514	1941-04-24 00:00:00	2999-12-23 00:00:00
32542	2007-04-28 00:00:00	2007-05-04 00:00:00
32546	1999-09-25 00:00:00	1999-10-01 00:00:00
32546	2000-01-25 00:00:00	2000-06-06 00:00:00
32564	1934-07-12 00:00:00	3000-01-10 00:00:00
32586	1991-03-25 00:00:00	1991-07-19 00:00:00
32588	2001-01-22 00:00:00	2013-02-11 00:00:00
32596	1934-05-14 00:00:00	3000-01-12 00:00:00
32607	2010-07-26 00:00:00	2011-07-25 00:00:00
32609	2002-11-18 00:00:00	2003-04-18 00:00:00
32611	1989-11-25 00:00:00	1992-02-13 00:00:00
32616	1999-09-14 00:00:00	2001-03-02 00:00:00
32634	2009-09-11 00:00:00	2010-03-05 00:00:00
32641	1922-09-02 00:00:00	1924-09-02 00:00:00
32644	1986-05-12 00:00:00	1987-06-29 00:00:00
32647	1933-07-15 00:00:00	3000-01-13 00:00:00
32655	1998-01-12 00:00:00	2003-01-11 00:00:00
32685	1930-03-25 00:00:00	2999-12-23 00:00:00
32691	2001-12-03 00:00:00	2003-05-10 00:00:00
32691	2009-05-09 00:00:00	2009-11-01 00:00:00
32694	1933-10-10 00:00:00	3000-01-08 00:00:00
32695	1998-08-25 00:00:00	2004-10-25 00:00:00
32695	2015-08-01 00:00:00	2020-07-31 00:00:00
32706	1991-01-19 00:00:00	1992-01-18 00:00:00
32706	1993-12-26 00:00:00	1994-01-01 00:00:00
32706	2000-01-19 00:00:00	2001-01-18 00:00:00
32706	2008-03-19 00:00:00	2013-03-18 00:00:00
32710	2020-09-11 00:00:00	2020-11-20 00:00:00
32715	1991-05-16 00:00:00	1991-09-20 00:00:00
32715	2001-08-04 00:00:00	2001-08-10 00:00:00
32717	1991-06-18 00:00:00	1991-09-03 00:00:00
32717	1993-02-20 00:00:00	1998-02-19 00:00:00
32726	2017-12-12 00:00:00	2018-04-25 00:00:00
32759	1983-10-06 00:00:00	1986-11-23 00:00:00
32762	1931-01-07 00:00:00	2999-12-22 00:00:00
32763	2000-11-10 00:00:00	2001-06-03 00:00:00
32769	2001-03-16 00:00:00	2002-03-15 00:00:00
32781	2020-08-07 00:00:00	2021-04-18 00:00:00
32798	2002-03-04 00:00:00	2003-03-03 00:00:00
32805	2016-07-08 00:00:00	2016-07-14 00:00:00
32815	2009-12-16 00:00:00	2014-12-15 00:00:00
32816	1921-07-08 00:00:00	3000-01-07 00:00:00
32823	2020-04-06 00:00:00	2021-04-24 00:00:00
32831	1998-12-15 00:00:00	1999-01-07 00:00:00
32835	2009-02-18 00:00:00	2020-03-06 00:00:00
32836	1946-05-14 00:00:00	2999-12-24 00:00:00
32862	1998-01-24 00:00:00	1999-01-23 00:00:00
32882	2018-09-21 00:00:00	2019-09-20 00:00:00
32915	2001-10-06 00:00:00	2002-09-14 00:00:00
32919	1939-03-29 00:00:00	1952-06-21 00:00:00
32925	2006-09-07 00:00:00	2006-09-13 00:00:00
32925	2009-03-20 00:00:00	2009-11-11 00:00:00
32932	1921-04-29 00:00:00	2999-12-28 00:00:00
32936	1927-11-09 00:00:00	3000-01-14 00:00:00
32948	1931-11-10 00:00:00	3000-01-08 00:00:00
32964	1930-12-23 00:00:00	2999-12-21 00:00:00
32978	2009-04-07 00:00:00	2009-04-13 00:00:00
32988	1923-06-24 00:00:00	2999-12-24 00:00:00
33024	2000-11-10 00:00:00	2005-11-09 00:00:00
33030	1934-03-03 00:00:00	3000-01-01 00:00:00
33041	2008-09-16 00:00:00	2009-06-23 00:00:00
33056	2010-06-17 00:00:00	2015-06-16 00:00:00
33061	1933-12-14 00:00:00	3000-01-12 00:00:00
33073	2008-05-07 00:00:00	2009-05-08 00:00:00
33086	1921-04-04 00:00:00	1932-07-03 00:00:00
33088	1991-09-16 00:00:00	1993-09-30 00:00:00
33093	1970-06-22 00:00:00	2999-12-31 00:00:00
33101	2008-10-12 00:00:00	2009-10-11 00:00:00
33105	1941-10-26 00:00:00	2999-12-24 00:00:00
33109	2008-08-26 00:00:00	2008-10-13 00:00:00
33110	1985-07-07 00:00:00	1985-07-13 00:00:00
33110	1998-07-30 00:00:00	2005-02-24 00:00:00
33127	1931-11-04 00:00:00	3000-01-02 00:00:00
33138	1998-05-08 00:00:00	1999-10-28 00:00:00
33150	2006-07-11 00:00:00	2011-07-10 00:00:00
33156	2002-06-26 00:00:00	2003-02-09 00:00:00
33160	2015-10-07 00:00:00	2016-10-07 00:00:00
33165	1939-10-02 00:00:00	2999-12-31 00:00:00
33190	1977-12-22 00:00:00	1982-04-28 00:00:00
33212	1998-02-26 00:00:00	1999-10-03 00:00:00
33221	1933-01-28 00:00:00	2999-12-26 00:00:00
33237	1920-11-11 00:00:00	3000-01-09 00:00:00
33239	1988-05-09 00:00:00	1990-10-23 00:00:00
33256	2000-09-27 00:00:00	2003-08-09 00:00:00
33261	2003-02-26 00:00:00	2003-11-26 00:00:00
33262	2014-08-10 00:00:00	2014-10-10 00:00:00
33262	2016-04-29 00:00:00	2021-04-28 00:00:00
33291	2020-11-24 00:00:00	2020-11-30 00:00:00
33304	1927-06-23 00:00:00	2999-12-22 00:00:00
33307	1925-07-08 00:00:00	3000-01-07 00:00:00
33316	1992-06-04 00:00:00	1992-11-19 00:00:00
33317	1998-10-01 00:00:00	1999-09-30 00:00:00
33320	1919-04-17 00:00:00	2999-12-17 00:00:00
33330	2009-05-04 00:00:00	2009-06-12 00:00:00
33333	1990-04-25 00:00:00	1991-06-09 00:00:00
33337	1920-07-11 00:00:00	1923-07-11 00:00:00
33338	2002-01-17 00:00:00	2002-04-20 00:00:00
33338	2005-04-06 00:00:00	2006-01-24 00:00:00
33340	1931-02-09 00:00:00	3000-01-07 00:00:00
33341	1937-06-12 00:00:00	3000-01-11 00:00:00
33349	1932-10-29 00:00:00	3000-01-13 00:00:00
33359	2006-03-10 00:00:00	2006-08-21 00:00:00
33363	1931-10-16 00:00:00	1946-07-27 00:00:00
33364	1934-09-03 00:00:00	3000-01-01 00:00:00
33369	2017-04-08 00:00:00	2017-04-14 00:00:00
33369	2019-05-16 00:00:00	2019-05-23 00:00:00
33374	2009-09-15 00:00:00	2010-01-26 00:00:00
33375	1920-06-17 00:00:00	1921-06-17 00:00:00
33387	2008-10-01 00:00:00	2008-11-01 00:00:00
33387	2009-08-26 00:00:00	2009-09-20 00:00:00
33400	1919-10-08 00:00:00	1920-09-08 00:00:00
33400	1932-09-08 00:00:00	3000-01-07 00:00:00
33415	2011-07-31 00:00:00	2012-07-30 00:00:00
33416	1986-12-17 00:00:00	1987-12-16 00:00:00
33416	1999-12-17 00:00:00	2000-12-16 00:00:00
33417	1932-02-16 00:00:00	2999-12-16 00:00:00
33427	2001-11-28 00:00:00	2002-05-06 00:00:00
33440	1998-09-27 00:00:00	2001-12-01 00:00:00
33440	2008-12-11 00:00:00	2010-12-27 00:00:00
33462	1936-03-24 00:00:00	2999-12-21 00:00:00
33463	2019-06-28 00:00:00	2019-10-24 00:00:00
33468	1933-05-28 00:00:00	2999-12-26 00:00:00
33499	1920-07-07 00:00:00	3000-01-06 00:00:00
33508	2011-01-24 00:00:00	2011-01-30 00:00:00
33508	2014-03-20 00:00:00	2014-03-26 00:00:00
33508	2018-03-28 00:00:00	2018-04-03 00:00:00
33508	2020-04-29 00:00:00	2020-06-28 00:00:00
33508	2020-11-01 00:00:00	2020-12-08 00:00:00
33529	1931-07-11 00:00:00	3000-01-09 00:00:00
33535	1930-03-18 00:00:00	2999-12-16 00:00:00
33543	1935-04-11 00:00:00	3000-01-09 00:00:00
33550	2002-12-28 00:00:00	2003-10-20 00:00:00
33563	2017-01-22 00:00:00	2017-01-28 00:00:00
33563	2020-05-16 00:00:00	2022-02-26 00:00:00
33578	1936-05-18 00:00:00	2999-12-17 00:00:00
33580	1918-09-22 00:00:00	2999-12-21 00:00:00
33587	2022-04-09 00:00:00	2027-04-08 00:00:00
33588	1939-05-23 00:00:00	2999-12-30 00:00:00
33607	1936-01-23 00:00:00	2999-12-21 00:00:00
33613	2000-12-02 00:00:00	2006-11-10 00:00:00
33617	1919-05-06 00:00:00	3000-01-05 00:00:00
33618	2008-03-01 00:00:00	2008-10-07 00:00:00
33620	1933-01-10 00:00:00	1937-06-09 00:00:00
33621	2021-11-29 00:00:00	2023-02-25 00:00:00
33625	2017-06-22 00:00:00	2017-06-28 00:00:00
33625	2019-10-23 00:00:00	2019-12-18 00:00:00
33633	1989-12-18 00:00:00	1990-12-17 00:00:00
33635	2002-10-01 00:00:00	2005-09-29 00:00:00
33637	1929-08-21 00:00:00	2999-12-20 00:00:00
33639	1997-01-21 00:00:00	2002-01-20 00:00:00
33642	2003-06-29 00:00:00	2003-07-05 00:00:00
33649	2011-11-25 00:00:00	2012-03-28 00:00:00
33657	1933-12-08 00:00:00	3000-01-06 00:00:00
33660	2018-01-16 00:00:00	2024-05-01 00:00:00
33664	1932-09-25 00:00:00	2999-12-24 00:00:00
33673	1990-12-18 00:00:00	1993-05-13 00:00:00
33683	1937-05-26 00:00:00	1944-05-18 00:00:00
33701	2020-07-21 00:00:00	2020-07-27 00:00:00
33707	2014-05-17 00:00:00	2014-08-10 00:00:00
33720	1986-07-22 00:00:00	1993-07-03 00:00:00
33760	2003-10-16 00:00:00	2004-08-01 00:00:00
33768	2007-07-09 00:00:00	2008-06-20 00:00:00
33770	2003-03-29 00:00:00	2004-12-24 00:00:00
33776	1919-05-15 00:00:00	1923-07-15 00:00:00
33777	2019-12-08 00:00:00	2019-12-14 00:00:00
33777	2020-08-26 00:00:00	2020-11-07 00:00:00
33788	2013-06-27 00:00:00	2014-06-26 00:00:00
33791	1923-06-16 00:00:00	2999-12-16 00:00:00
33797	1925-06-26 00:00:00	2999-12-26 00:00:00
33808	1924-02-25 00:00:00	1926-05-26 00:00:00
33810	1921-08-29 00:00:00	1923-08-29 00:00:00
33813	2001-01-24 00:00:00	2002-01-23 00:00:00
33816	2002-04-12 00:00:00	2003-04-11 00:00:00
33844	2001-06-27 00:00:00	2002-06-26 00:00:00
33857	1925-07-30 00:00:00	2999-12-28 00:00:00
33866	2017-06-27 00:00:00	2017-07-03 00:00:00
33866	2019-02-14 00:00:00	2019-02-20 00:00:00
33866	2019-10-11 00:00:00	2019-10-18 00:00:00
33877	2002-03-28 00:00:00	2002-09-01 00:00:00
33884	2010-07-29 00:00:00	2015-07-28 00:00:00
33898	1930-04-06 00:00:00	3000-01-08 00:00:00
33910	1922-07-13 00:00:00	3000-01-12 00:00:00
33918	1922-06-20 00:00:00	2999-12-19 00:00:00
33931	1938-06-30 00:00:00	2999-12-30 00:00:00
33935	1920-03-01 00:00:00	1923-06-30 00:00:00
33964	1935-07-11 00:00:00	1943-04-24 00:00:00
33968	1999-01-19 00:00:00	2003-07-26 00:00:00
33969	1925-06-29 00:00:00	2999-12-29 00:00:00
33974	2013-12-29 00:00:00	2015-11-11 00:00:00
33984	1925-06-27 00:00:00	2999-12-26 00:00:00
33987	2020-11-08 00:00:00	2021-05-13 00:00:00
33995	1998-09-20 00:00:00	2000-05-01 00:00:00
34005	1920-06-20 00:00:00	1927-05-21 00:00:00
34009	1993-03-07 00:00:00	1995-08-16 00:00:00
34014	2001-03-02 00:00:00	2002-03-01 00:00:00
34015	1923-07-03 00:00:00	3000-01-02 00:00:00
34024	2003-03-11 00:00:00	2003-03-17 00:00:00
34038	2014-03-02 00:00:00	2014-12-11 00:00:00
34041	2017-06-06 00:00:00	2017-06-12 00:00:00
34042	1938-10-25 00:00:00	2999-12-23 00:00:00
34053	2005-12-22 00:00:00	2007-03-31 00:00:00
34056	1935-05-06 00:00:00	2999-12-18 00:00:00
34067	1921-09-06 00:00:00	3000-01-04 00:00:00
34068	1933-06-03 00:00:00	3000-01-01 00:00:00
34078	1919-10-22 00:00:00	2999-12-15 00:00:00
34084	1985-12-31 00:00:00	1986-12-30 00:00:00
34093	1935-05-28 00:00:00	2999-12-27 00:00:00
34115	2017-12-04 00:00:00	2017-12-13 00:00:00
34115	2022-03-17 00:00:00	2023-03-16 00:00:00
34127	1935-03-05 00:00:00	3000-01-03 00:00:00
34136	1995-12-28 00:00:00	1998-03-24 00:00:00
34190	1933-04-10 00:00:00	1957-03-07 00:00:00
34190	1973-10-24 00:00:00	3000-01-08 00:00:00
34196	1938-01-01 00:00:00	2999-12-30 00:00:00
34198	1931-01-09 00:00:00	3000-01-07 00:00:00
34204	2015-04-12 00:00:00	2016-12-16 00:00:00
34212	1940-11-18 00:00:00	2999-12-17 00:00:00
34224	2018-03-19 00:00:00	2018-03-26 00:00:00
34224	2018-10-14 00:00:00	2019-05-01 00:00:00
34225	2008-04-26 00:00:00	2008-08-21 00:00:00
34233	1919-06-03 00:00:00	3000-01-01 00:00:00
34266	1925-07-14 00:00:00	1926-07-30 00:00:00
34271	2016-08-15 00:00:00	2016-08-21 00:00:00
34271	2017-11-05 00:00:00	2017-11-12 00:00:00
34271	2018-12-09 00:00:00	2018-12-16 00:00:00
34273	2020-07-01 00:00:00	2022-05-09 00:00:00
34275	1922-09-02 00:00:00	3000-01-01 00:00:00
34298	2022-03-24 00:00:00	2023-03-23 00:00:00
34299	1921-06-23 00:00:00	2999-12-23 00:00:00
34300	2019-02-03 00:00:00	2024-02-02 00:00:00
34301	1936-05-17 00:00:00	2999-12-15 00:00:00
34302	2015-04-02 00:00:00	2015-04-09 00:00:00
34302	2016-03-17 00:00:00	2016-07-24 00:00:00
34304	1999-12-26 00:00:00	2001-10-24 00:00:00
34308	1995-05-10 00:00:00	1995-07-09 00:00:00
34312	1998-09-28 00:00:00	2000-11-15 00:00:00
34328	2013-12-24 00:00:00	2013-12-30 00:00:00
34328	2017-09-05 00:00:00	2017-09-11 00:00:00
34329	1932-11-02 00:00:00	2999-12-31 00:00:00
34335	1920-05-08 00:00:00	3000-01-07 00:00:00
34342	2010-11-20 00:00:00	2013-03-08 00:00:00
34353	1999-09-25 00:00:00	2000-08-08 00:00:00
34354	1989-04-03 00:00:00	1990-04-02 00:00:00
34355	1921-12-08 00:00:00	3000-01-06 00:00:00
34365	2019-11-13 00:00:00	2021-03-18 00:00:00
34382	1996-07-17 00:00:00	2001-07-16 00:00:00
34396	1985-08-03 00:00:00	1988-12-23 00:00:00
34406	1992-06-18 00:00:00	1993-07-10 00:00:00
34427	2015-06-12 00:00:00	2016-03-25 00:00:00
34438	1934-01-09 00:00:00	1935-09-08 00:00:00
34441	1989-10-08 00:00:00	1994-10-07 00:00:00
34442	2020-07-13 00:00:00	2020-09-30 00:00:00
34451	1910-06-04 00:00:00	1919-10-03 00:00:00
34451	1935-07-04 00:00:00	1937-11-06 00:00:00
34460	2015-08-28 00:00:00	2015-11-19 00:00:00
34460	2016-06-20 00:00:00	2016-12-16 00:00:00
34470	2002-10-20 00:00:00	2003-03-03 00:00:00
34473	1932-07-20 00:00:00	2999-12-18 00:00:00
34479	1924-07-10 00:00:00	3000-01-08 00:00:00
34511	2008-11-09 00:00:00	2009-12-26 00:00:00
34513	1933-01-17 00:00:00	2999-12-15 00:00:00
34521	1920-06-20 00:00:00	2999-12-20 00:00:00
34558	2009-04-20 00:00:00	2009-04-26 00:00:00
34562	1927-07-03 00:00:00	3000-01-02 00:00:00
34564	1925-07-11 00:00:00	3000-01-10 00:00:00
34566	1920-07-15 00:00:00	3000-01-14 00:00:00
34577	2002-01-04 00:00:00	2003-01-03 00:00:00
34578	2000-11-05 00:00:00	2005-11-04 00:00:00
34589	1933-06-23 00:00:00	2999-12-22 00:00:00
34593	1995-10-07 00:00:00	1997-09-02 00:00:00
34596	2019-11-21 00:00:00	2020-11-20 00:00:00
34598	2018-04-14 00:00:00	2020-03-12 00:00:00
34631	2003-08-27 00:00:00	2003-12-11 00:00:00
34634	1920-06-19 00:00:00	2999-12-19 00:00:00
34657	1921-06-26 00:00:00	2999-12-26 00:00:00
34658	2000-04-16 00:00:00	2000-12-04 00:00:00
34661	1935-10-19 00:00:00	2999-12-24 00:00:00
34676	2010-02-10 00:00:00	2015-02-09 00:00:00
34693	2019-03-25 00:00:00	2019-04-01 00:00:00
34701	1998-01-15 00:00:00	1999-01-14 00:00:00
34724	1997-01-08 00:00:00	1998-10-13 00:00:00
34735	1991-12-26 00:00:00	1993-08-07 00:00:00
34736	2009-03-21 00:00:00	2010-05-10 00:00:00
34738	2006-07-10 00:00:00	2006-12-21 00:00:00
34750	1999-05-07 00:00:00	2000-05-07 00:00:00
34756	2009-05-16 00:00:00	2010-01-30 00:00:00
34763	2003-07-21 00:00:00	2004-07-20 00:00:00
34769	1988-09-19 00:00:00	1990-11-24 00:00:00
34771	1924-03-27 00:00:00	1926-12-10 00:00:00
34774	1932-03-05 00:00:00	3000-01-03 00:00:00
34780	1932-01-17 00:00:00	2999-12-27 00:00:00
34781	2003-12-07 00:00:00	2004-12-06 00:00:00
34783	1992-07-07 00:00:00	1992-07-13 00:00:00
34784	2006-11-14 00:00:00	2007-02-19 00:00:00
34798	1939-05-16 00:00:00	2999-12-30 00:00:00
34824	1922-07-07 00:00:00	1924-07-07 00:00:00
34837	1923-09-26 00:00:00	2999-12-25 00:00:00
34859	2000-09-04 00:00:00	2001-09-03 00:00:00
34866	1998-09-13 00:00:00	1999-08-30 00:00:00
34866	2001-06-02 00:00:00	2003-03-01 00:00:00
34876	2000-11-01 00:00:00	2005-10-31 00:00:00
34881	1987-06-21 00:00:00	1988-06-20 00:00:00
34885	1926-04-28 00:00:00	2999-12-27 00:00:00
34890	2012-10-06 00:00:00	2012-11-12 00:00:00
34890	2014-04-13 00:00:00	2016-03-26 00:00:00
34891	1983-01-06 00:00:00	1983-01-13 00:00:00
34891	1988-01-06 00:00:00	1988-01-06 00:00:00
34896	1999-06-08 00:00:00	1999-06-14 00:00:00
34896	2000-09-15 00:00:00	2000-12-08 00:00:00
34907	2015-03-04 00:00:00	2015-10-16 00:00:00
34920	1926-05-25 00:00:00	1927-05-25 00:00:00
34920	1934-02-09 00:00:00	2999-12-24 00:00:00
34921	2002-11-28 00:00:00	2003-08-17 00:00:00
34924	2017-11-05 00:00:00	2022-11-04 00:00:00
34930	1991-01-09 00:00:00	1996-12-01 00:00:00
34930	2005-04-13 00:00:00	2006-07-02 00:00:00
34938	1991-09-30 00:00:00	1992-06-23 00:00:00
34938	2001-11-15 00:00:00	2002-11-15 00:00:00
34949	2020-10-06 00:00:00	2020-10-12 00:00:00
34955	2009-09-18 00:00:00	2010-03-13 00:00:00
34985	1931-12-24 00:00:00	2999-12-22 00:00:00
34990	1990-01-11 00:00:00	1991-01-14 00:00:00
34991	1941-05-28 00:00:00	2999-12-18 00:00:00
35009	2016-02-22 00:00:00	2017-12-26 00:00:00
35011	1937-10-15 00:00:00	3000-01-13 00:00:00
35013	2012-04-12 00:00:00	2017-04-11 00:00:00
35021	2015-12-07 00:00:00	2015-12-14 00:00:00
35036	1938-07-24 00:00:00	3000-01-02 00:00:00
35042	1924-01-15 00:00:00	1929-07-14 00:00:00
35042	1933-12-15 00:00:00	3000-01-13 00:00:00
35048	1927-05-16 00:00:00	1928-05-16 00:00:00
35048	1928-09-16 00:00:00	2999-12-15 00:00:00
35062	1993-03-14 00:00:00	1993-03-20 00:00:00
35074	1926-07-26 00:00:00	2999-12-25 00:00:00
35082	1920-06-25 00:00:00	2999-12-25 00:00:00
35106	1933-03-04 00:00:00	1936-06-03 00:00:00
35110	1919-04-22 00:00:00	1920-06-22 00:00:00
35124	1920-07-15 00:00:00	3000-01-14 00:00:00
35137	2005-05-24 00:00:00	2007-07-19 00:00:00
35144	1916-06-26 00:00:00	1920-06-25 00:00:00
35145	2010-03-15 00:00:00	2010-12-15 00:00:00
35146	2018-03-30 00:00:00	2019-01-06 00:00:00
35161	2012-12-15 00:00:00	2013-08-15 00:00:00
35173	1915-01-10 00:00:00	3000-01-08 00:00:00
35187	2022-01-03 00:00:00	2023-02-18 00:00:00
35193	1919-09-29 00:00:00	1920-08-30 00:00:00
35220	1933-06-06 00:00:00	1937-09-05 00:00:00
35223	2017-12-02 00:00:00	2018-06-07 00:00:00
35225	1919-04-16 00:00:00	2999-12-16 00:00:00
35230	1933-07-08 00:00:00	1938-07-07 00:00:00
35233	1937-06-14 00:00:00	3000-01-13 00:00:00
35234	2002-07-09 00:00:00	2005-03-15 00:00:00
35235	1932-11-09 00:00:00	3000-01-07 00:00:00
35237	1988-03-14 00:00:00	1989-12-01 00:00:00
35240	2008-03-25 00:00:00	2008-03-31 00:00:00
35240	2009-03-23 00:00:00	2010-12-02 00:00:00
35246	2005-01-13 00:00:00	2006-03-01 00:00:00
35278	1986-12-27 00:00:00	1987-12-26 00:00:00
35278	1989-12-27 00:00:00	1990-12-26 00:00:00
35292	2010-09-05 00:00:00	2015-09-04 00:00:00
35296	2018-11-23 00:00:00	2019-11-22 00:00:00
35331	1984-01-11 00:00:00	1985-01-10 00:00:00
35331	2016-04-17 00:00:00	2016-06-03 00:00:00
35331	2017-02-13 00:00:00	2019-09-20 00:00:00
35333	1982-02-20 00:00:00	1982-04-26 00:00:00
35333	1991-06-15 00:00:00	1994-12-13 00:00:00
35335	1915-12-27 00:00:00	2999-12-25 00:00:00
35342	1935-08-11 00:00:00	3000-01-09 00:00:00
35352	2000-05-03 00:00:00	2002-07-26 00:00:00
35352	2007-10-17 00:00:00	2008-06-28 00:00:00
35364	2009-05-20 00:00:00	2011-11-06 00:00:00
35368	2000-04-03 00:00:00	2001-07-09 00:00:00
35376	1996-02-02 00:00:00	2001-02-01 00:00:00
35386	1937-12-06 00:00:00	2999-12-25 00:00:00
35413	2021-12-09 00:00:00	2023-02-08 00:00:00
35418	2004-10-22 00:00:00	2006-01-25 00:00:00
35419	1932-11-28 00:00:00	2999-12-27 00:00:00
35436	2010-02-18 00:00:00	2012-04-22 00:00:00
35456	1932-04-13 00:00:00	2999-12-28 00:00:00
35459	2022-03-14 00:00:00	2023-03-13 00:00:00
35460	1991-02-12 00:00:00	1992-12-27 00:00:00
35471	1920-09-24 00:00:00	2999-12-23 00:00:00
35493	1919-04-16 00:00:00	1927-07-15 00:00:00
35493	1933-10-16 00:00:00	1937-07-15 00:00:00
35497	2003-03-09 00:00:00	2003-12-13 00:00:00
35500	1984-11-30 00:00:00	1985-01-08 00:00:00
35500	1986-05-31 00:00:00	1986-07-13 00:00:00
35517	2020-04-22 00:00:00	2021-05-08 00:00:00
35525	2014-07-10 00:00:00	2014-11-09 00:00:00
35525	2015-11-04 00:00:00	2018-11-24 00:00:00
35528	2020-07-13 00:00:00	2021-05-17 00:00:00
35532	1934-09-12 00:00:00	3000-01-11 00:00:00
35537	1929-04-25 00:00:00	2999-12-24 00:00:00
35544	2021-08-11 00:00:00	2021-08-17 00:00:00
35550	1917-12-20 00:00:00	2999-12-18 00:00:00
35552	2013-09-02 00:00:00	2016-04-14 00:00:00
35552	2020-10-16 00:00:00	2020-10-22 00:00:00
35552	2021-04-08 00:00:00	2021-11-10 00:00:00
35553	2000-05-30 00:00:00	2001-06-26 00:00:00
35575	1992-05-29 00:00:00	1994-01-21 00:00:00
35581	2008-08-17 00:00:00	2009-09-08 00:00:00
35592	1933-05-29 00:00:00	2999-12-27 00:00:00
35593	1921-07-09 00:00:00	2999-12-19 00:00:00
35600	1999-05-26 00:00:00	2000-09-15 00:00:00
35602	1923-07-03 00:00:00	1925-07-03 00:00:00
35608	1927-09-14 00:00:00	2999-12-15 00:00:00
35611	1934-08-31 00:00:00	2999-12-15 00:00:00
35619	1922-07-07 00:00:00	1923-07-07 00:00:00
35622	2019-10-10 00:00:00	2019-10-16 00:00:00
